RowNumber,CustomerId,Surname,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalary,TenureAge,ScoreAge,tenure_age,tenure_salary,score_age,score_salary,newAge,newCreditScore,AgeScore,BalanceScore,SalaryScore,newEstimatedSalary,score_balance,age_balance,balance_salary,age_hascrcard,product_utilization_rate_by_year,product_utilization_rate_by_salary,countries_monthly_average_salaries,Germany,Spain,Female,Male
5839,15570379,Whitelegge,669,51,3,88827.53,1,0,0,85250.77,1,1.04195575,0.058823529,13.11764706,0.088235294,3.52E-05,19.67647059,0.007847436,48,6,8,5,5,7104.230833,132.776577,1741.716275,1.04195575,0,0.333333333,1.17E-05,3.147643258,FALSE,TRUE,FALSE,TRUE
5840,15772996,Rooke,594,40,0,152092.44,2,1,1,83508.93,0,1.821271569,0,14.85,0,0,25.82608696,0.007113012,40,3,5,10,5,6959.0775,256.0478788,3802.311,1.821271569,0.025,2,2.39E-05,1.46815981,TRUE,FALSE,FALSE,TRUE
5842,15737267,Marcelo,676,49,1,0,1,1,0,79342.31,1,0,0.020408163,13.79591837,0.03125,1.26E-05,21.125,0.008520044,48,6,8,3,4,6611.859167,0,0,0,0.020408163,1,1.26E-05,1.788922935,FALSE,FALSE,TRUE,FALSE
5843,15799128,Matthews,608,38,9,102406.76,1,0,1,57600.66,0,1.777874767,0.236842105,16,0.428571429,0.000156248,28.95238095,0.010555435,29,4,5,6,3,4800.055,168.4321711,2694.914737,1.777874767,0,0.111111111,1.74E-05,2.126741249,FALSE,TRUE,TRUE,FALSE
5844,15813327,Romani,710,21,4,109130.96,2,1,1,56191.99,0,1.942108831,0.19047619,33.80952381,1,7.12E-05,177.5,0.012635253,17,8,1,6,3,4682.665833,153.7055775,5196.712381,1.942108831,0.047619048,0.5,3.56E-05,1.266955041,FALSE,FALSE,FALSE,TRUE
5845,15711921,Scott,695,29,5,0,2,1,1,6770.44,0,0,0.172413793,23.96551724,0.416666667,0.000738504,57.91666667,0.102652117,24,7,2,3,1,564.2033333,0,0,0,0.034482759,0.4,0.000295402,0.152652417,FALSE,FALSE,FALSE,TRUE
5846,15654300,Mao,530,33,9,75242.28,1,0,1,101694.67,0,0.739884204,0.272727273,16.06060606,0.5625,8.85E-05,33.125,0.005211679,24,2,3,5,6,8474.555833,141.966566,2280.069091,0.739884204,0,0.111111111,9.83E-06,1.787880977,TRUE,FALSE,FALSE,TRUE
5847,15569945,Horsley,509,29,1,0,2,1,0,69113.14,0,0,0.034482759,17.55172414,0.083333333,1.45E-05,42.41666667,0.007364736,28,1,2,3,4,5759.428333,0,0,0,0.034482759,2,2.89E-05,2.551806971,FALSE,TRUE,FALSE,TRUE
5848,15569666,Goddard,517,45,4,0,1,0,0,172674.36,1,0,0.088888889,11.48888889,0.142857143,2.32E-05,18.46428571,0.002994075,41,1,7,3,9,14389.53,0,0,0,0,0.25,5.79E-06,3.893271104,FALSE,FALSE,TRUE,FALSE
5849,15681887,Eskridge,758,33,0,129142.54,2,1,1,26606.28,0,4.853836763,0,22.96969697,0,0,47.375,0.028489515,33,9,3,8,2,2217.19,170.3727441,3913.410303,4.853836763,0.03030303,2,7.52E-05,0.467761603,TRUE,FALSE,FALSE,TRUE
5850,15608873,Smith,665,51,2,0,1,0,0,53353.36,0,0,0.039215686,13.03921569,0.058823529,3.75E-05,19.55882353,0.01246407,49,6,8,3,3,4446.113333,0,0,0,0,0.5,1.87E-05,1.202952742,FALSE,FALSE,FALSE,TRUE
5851,15762091,Simpson,631,22,6,139129.92,1,1,1,63747.51,0,2.182515364,0.272727273,28.68181818,1.2,9.41E-05,126.2,0.009898426,16,5,1,9,4,5312.2925,220.4911569,6324.087273,2.182515364,0.045454545,0.166666667,1.57E-05,1.120736814,TRUE,FALSE,TRUE,FALSE
5852,15722053,Oguejiofor,576,33,3,0,2,0,1,190112.05,0,0,0.090909091,17.45454545,0.1875,1.58E-05,36,0.003029792,30,3,3,3,10,15842.67083,0,0,0,0,0.666666667,1.05E-05,7.019349062,FALSE,TRUE,FALSE,TRUE
5853,15782100,Holloway,544,22,3,66483.32,1,0,1,110317.39,0,0.60265494,0.136363636,24.72727273,0.6,2.72E-05,108.8,0.004931226,19,2,1,4,6,9193.115833,122.2119853,3021.969091,0.60265494,0,0.333333333,9.06E-06,4.073157215,FALSE,TRUE,FALSE,TRUE
5854,15765300,L?,596,40,5,62389.03,3,1,0,148623.43,1,0.419779237,0.125,14.9,0.217391304,3.36E-05,25.91304348,0.004010135,35,3,5,4,8,12385.28583,104.6795805,1559.72575,0.419779237,0.025,0.6,2.02E-05,2.612929501,TRUE,FALSE,FALSE,TRUE
5855,15743570,Feng,481,34,5,0,2,1,1,125253.46,0,0,0.147058824,14.14705882,0.294117647,3.99E-05,28.29411765,0.003840213,29,1,3,3,7,10437.78833,0,0,0,0.029411765,0.4,1.60E-05,2.82407693,FALSE,FALSE,TRUE,FALSE
5856,15608541,Claiborne,498,46,1,91857.66,1,1,0,101954.78,1,0.900964722,0.02173913,10.82608696,0.034482759,9.81E-06,17.17241379,0.004884518,45,1,7,5,6,8496.231667,184.4531325,1996.905652,0.900964722,0.02173913,1,9.81E-06,2.298763979,FALSE,FALSE,FALSE,TRUE
5857,15750671,Egobudike,512,31,6,0,2,1,0,168462.26,0,0,0.193548387,16.51612903,0.428571429,3.56E-05,36.57142857,0.003039256,25,1,2,3,9,14038.52167,0,0,0,0.032258065,0.333333333,1.19E-05,6.219991877,FALSE,TRUE,FALSE,TRUE
5858,15813659,Folliero,594,56,7,0,1,1,0,26215.85,1,0,0.125,10.60714286,0.179487179,0.000267014,15.23076923,0.022658048,49,3,8,3,2,2184.654167,0,0,0,0.017857143,0.142857143,3.81E-05,0.591086084,FALSE,FALSE,TRUE,FALSE
5859,15757867,Bray,570,30,10,176173.52,1,1,0,97045.32,1,1.815373683,0.333333333,19,0.769230769,0.000103045,43.84615385,0.005873544,20,3,2,10,5,8087.11,309.0763509,5872.450667,1.815373683,0.033333333,0.1,1.03E-05,2.188070887,FALSE,FALSE,TRUE,FALSE
5860,15652914,Ibrahimov,721,38,7,0,1,0,1,53534.8,0,0,0.184210526,18.97368421,0.333333333,0.000130756,34.33333333,0.013467875,31,8,5,3,3,4461.233333,0,0,0,0,0.142857143,1.87E-05,1.976620883,FALSE,TRUE,FALSE,TRUE
5861,15723818,Carpenter,453,37,4,131834.76,2,1,0,8949.2,0,14.73145756,0.108108108,12.24324324,0.2,0.000446967,22.65,0.05061905,33,1,4,8,1,745.7666667,291.0259603,3563.101622,14.73145756,0.027027027,0.5,0.000223484,0.201776696,FALSE,FALSE,TRUE,FALSE
5862,15713819,Walsh,562,48,3,92347.96,1,1,1,163116.75,0,0.566146395,0.0625,11.70833333,0.096774194,1.84E-05,18.12903226,0.003445385,45,2,7,5,9,13593.0625,164.3202135,1923.915833,0.566146395,0.020833333,0.333333333,6.13E-06,3.67777665,FALSE,FALSE,FALSE,TRUE
5863,15656484,Woods,682,40,4,0,2,1,1,140745.91,0,0,0.1,17.05,0.173913043,2.84E-05,29.65217391,0.004845611,36,7,5,3,8,11728.82583,0,0,0,0.025,0.5,1.42E-05,3.173383613,FALSE,FALSE,FALSE,TRUE
5864,15778515,Wu,748,40,3,95297.11,1,0,0,171515.84,0,0.555616962,0.075,18.7,0.130434783,1.75E-05,32.52173913,0.004361113,37,9,5,5,9,14292.98667,127.4025535,2382.42775,0.555616962,0,0.333333333,5.83E-06,3.867150072,FALSE,FALSE,FALSE,TRUE
5865,15803840,Forbes,729,32,9,0,2,0,0,150803.44,0,0,0.28125,22.78125,0.6,5.97E-05,48.6,0.004834107,23,8,2,3,8,12566.95333,0,0,0,0,0.222222222,1.33E-05,3.400149711,FALSE,FALSE,TRUE,FALSE
5866,15735339,Lynch,663,39,4,0,1,1,0,76884.05,0,0,0.102564103,17,0.181818182,5.20E-05,30.13636364,0.008623375,35,6,5,3,4,6407.004167,0,0,0,0.025641026,0.25,1.30E-05,1.733496798,FALSE,FALSE,FALSE,TRUE
5867,15600392,Amaechi,735,53,8,123845.36,2,0,1,170454.93,1,0.726557806,0.150943396,13.86792453,0.222222222,4.69E-05,20.41666667,0.00431199,45,8,8,8,9,14204.5775,168.4970884,2336.704906,0.726557806,0,0.25,1.17E-05,3.843229843,FALSE,FALSE,TRUE,FALSE
5868,15625740,Enriquez,627,62,3,143426.34,2,1,1,143104.3,0,1.002250387,0.048387097,10.11290323,0.066666667,2.10E-05,13.93333333,0.00438142,59,4,8,9,8,11925.35833,228.7501435,2313.328065,1.002250387,0.016129032,0.666666667,1.40E-05,2.515898383,TRUE,FALSE,FALSE,TRUE
5869,15663817,Y?an,713,46,5,0,1,1,1,55701.62,0,0,0.108695652,15.5,0.172413793,8.98E-05,24.5862069,0.012800346,41,8,7,3,3,4641.801667,0,0,0,0.02173913,0.2,1.80E-05,1.255898719,FALSE,FALSE,FALSE,TRUE
5870,15734461,Brooks,562,31,2,112708.2,1,0,1,186370.3,0,0.604754084,0.064516129,18.12903226,0.142857143,1.07E-05,40.14285714,0.003015502,29,2,2,7,10,15530.85833,200.5483986,3635.748387,0.604754084,0,0.5,5.37E-06,3.276552391,TRUE,FALSE,FALSE,TRUE
5871,15780142,Wang,632,43,2,100013.51,1,1,0,24275.32,0,4.119966699,0.046511628,14.69767442,0.076923077,8.24E-05,24.30769231,0.026034672,41,5,6,6,2,2022.943333,158.2492247,2325.895581,4.119966699,0.023255814,0.5,4.12E-05,0.547333153,FALSE,FALSE,FALSE,TRUE
5872,15709920,Burke,479,33,2,208165.53,1,0,0,50774.81,1,4.099779595,0.060606061,14.51515152,0.125,3.94E-05,29.9375,0.009433812,31,1,3,10,3,4231.234167,434.5835699,6308.046364,4.099779595,0,0.5,1.97E-05,1.144814439,FALSE,FALSE,TRUE,FALSE
5873,15684248,Meng,658,21,7,0,2,0,1,154279.87,0,0,0.333333333,31.33333333,1.75,4.54E-05,164.5,0.004264976,14,6,1,3,8,12856.65583,0,0,0,0,0.285714286,1.30E-05,5.69634729,FALSE,TRUE,FALSE,TRUE
5874,15643158,Chiganu,598,40,9,0,1,1,0,68462.59,1,0,0.225,14.95,0.391304348,0.000131459,26,0.008734697,31,3,5,3,4,5705.215833,0,0,0,0.025,0.111111111,1.46E-05,1.543619003,FALSE,FALSE,TRUE,FALSE
5875,15693902,Hunt,597,19,2,0,2,1,1,91036.74,0,0,0.105263158,31.42105263,1,2.20E-05,298.5,0.006557792,17,3,1,3,5,7586.395,0,0,0,0.052631579,1,2.20E-05,2.05259605,FALSE,FALSE,FALSE,TRUE
5876,15578307,Lucchese,512,33,6,121685.31,2,1,1,83681.97,0,1.454140121,0.181818182,15.51515152,0.375,7.17E-05,32,0.006118403,27,1,3,7,5,6973.4975,237.6666211,3687.433636,1.454140121,0.03030303,0.333333333,2.39E-05,1.886768804,FALSE,FALSE,TRUE,FALSE
5877,15585379,Humphries,704,39,2,111525.02,1,1,0,199484.96,0,0.559064804,0.051282051,18.05128205,0.090909091,1.00E-05,32,0.003529088,37,7,5,7,10,16623.74667,158.4162216,2859.615897,0.559064804,0.025641026,0.5,5.01E-06,4.497766955,FALSE,FALSE,FALSE,TRUE
5878,15758510,Frolova,474,26,6,0,2,0,0,152491.22,0,0,0.230769231,18.23076923,0.666666667,3.93E-05,52.66666667,0.003108376,20,1,1,3,8,12707.60167,0,0,0,0,0.333333333,1.31E-05,3.438203914,FALSE,FALSE,FALSE,TRUE
5879,15692918,Hsing,604,36,10,113546.3,1,1,1,134875.37,0,0.841860897,0.277777778,16.77777778,0.526315789,7.41E-05,31.78947368,0.004478208,26,4,4,7,7,11239.61417,187.9905629,3154.063889,0.841860897,0.027777778,0.1,7.41E-06,2.371226617,TRUE,FALSE,FALSE,TRUE
5880,15705301,Parkes,683,41,6,95696.52,2,1,1,184366.14,0,0.519056916,0.146341463,16.65853659,0.25,3.25E-05,28.45833333,0.003704585,35,7,6,5,10,15363.845,140.1120351,2334.061463,0.519056916,0.024390244,0.333333333,1.08E-05,4.15688447,FALSE,FALSE,FALSE,TRUE
5881,15718231,Gregory,537,28,0,88963.31,2,1,1,189839.93,0,0.46862275,0,19.17857143,0,0,48.81818182,0.002828699,28,2,1,5,10,15819.99417,165.6672439,3177.261071,0.46862275,0.035714286,2,1.05E-05,4.280301452,FALSE,FALSE,FALSE,TRUE
5882,15567991,Obiuto,794,31,0,144880.34,2,0,1,175643.44,0,0.824854831,0,25.61290323,0,0,56.71428571,0.004520522,31,10,2,9,9,14636.95333,182.4689421,4673.559355,0.824854831,0,2,1.14E-05,6.485136612,FALSE,TRUE,FALSE,TRUE
5883,15772650,Longo,732,55,9,136576.02,1,0,1,3268.17,1,41.7897539,0.163636364,13.30909091,0.236842105,0.002753835,19.26315789,0.223978557,46,8,8,9,1,272.3475,186.5792623,2483.200364,41.7897539,0,0.111111111,0.000305982,0.073687094,FALSE,FALSE,FALSE,TRUE
5884,15574795,Lombardo,495,38,2,63093.01,1,1,1,47089.72,0,1.339846786,0.052631579,13.02631579,0.095238095,4.25E-05,23.57142857,0.010511848,36,1,5,4,3,3924.143333,127.4606263,1660.342368,1.339846786,0.026315789,0.5,2.12E-05,1.061727092,FALSE,FALSE,TRUE,FALSE
5885,15706036,Lombardo,552,38,10,132271.12,2,1,1,46562.02,0,2.840751325,0.263157895,14.52631579,0.476190476,0.000214767,26.28571429,0.011855156,28,2,5,8,3,3880.168333,239.6215942,3480.818947,2.840751325,0.026315789,0.2,4.30E-05,0.818600914,TRUE,FALSE,FALSE,TRUE
5886,15723856,Gonzalez,602,29,3,88814.4,2,1,1,62487.97,0,1.421303973,0.103448276,20.75862069,0.25,4.80E-05,50.16666667,0.009633854,26,4,2,5,4,5207.330833,147.5322259,3062.565517,1.421303973,0.034482759,0.666666667,3.20E-05,1.408909858,FALSE,FALSE,TRUE,FALSE
5887,15812920,Nwabugwu,607,40,5,90594.55,1,0,1,181598.25,0,0.498873475,0.125,15.175,0.217391304,2.75E-05,26.39130435,0.003342543,35,4,5,5,10,15133.1875,149.2496705,2264.86375,0.498873475,0,0.2,5.51E-06,3.192655591,TRUE,FALSE,FALSE,TRUE
5888,15691287,Ford,675,33,0,141816.25,1,1,0,64815.05,1,2.188014203,0,20.45454545,0,0,42.1875,0.010414248,33,6,3,9,4,5401.254167,210.0981481,4297.462121,2.188014203,0.03030303,1,1.54E-05,1.139505098,TRUE,FALSE,TRUE,FALSE
5889,15804797,Gilleland,443,54,3,138547.97,1,1,1,70196.23,1,1.973723803,0.055555556,8.203703704,0.081081081,4.27E-05,11.97297297,0.00631088,51,1,8,9,4,5849.685833,312.7493679,2565.703148,1.973723803,0.018518519,0.333333333,1.42E-05,1.582707206,FALSE,FALSE,TRUE,FALSE
5890,15708650,Fullwood,727,31,2,52192.08,2,0,1,160383.47,0,0.325420569,0.064516129,23.4516129,0.142857143,1.25E-05,51.92857143,0.004532886,29,8,2,4,9,13365.28917,71.79103164,1683.615484,0.325420569,0,1,1.25E-05,3.616149666,FALSE,FALSE,TRUE,FALSE
5891,15712777,Kao,482,38,4,124976.19,1,1,0,35848.12,0,3.486269015,0.105263158,12.68421053,0.19047619,0.000111582,22.95238095,0.013445614,34,1,5,8,2,2987.343333,259.2867012,3288.847105,3.486269015,0.026315789,0.25,2.79E-05,0.808263889,FALSE,FALSE,FALSE,TRUE
5892,15786469,Montalvo,686,34,1,0,2,1,0,87278.48,0,0,0.029411765,20.17647059,0.058823529,1.15E-05,40.35294118,0.007859899,33,7,3,3,5,7273.206667,0,0,0,0.029411765,2,2.29E-05,1.967858947,FALSE,FALSE,TRUE,FALSE
5893,15669219,Wilson,588,35,3,104356.38,1,1,0,94498.82,0,1.104314107,0.085714286,16.8,0.166666667,3.17E-05,32.66666667,0.0062223,32,3,4,6,5,7874.901667,177.4768367,2981.610857,1.104314107,0.028571429,0.333333333,1.06E-05,1.66137166,TRUE,FALSE,FALSE,TRUE
5894,15641004,Doyne,605,48,10,150315.92,1,0,1,133486.36,0,1.126077001,0.208333333,12.60416667,0.322580645,7.49E-05,19.51612903,0.004532298,38,4,7,10,7,11123.86333,248.4560661,3131.581667,1.126077001,0,0.1,7.49E-06,4.928605819,FALSE,TRUE,TRUE,FALSE
5895,15648067,Onwuamaeze,583,39,1,129299.28,2,1,0,73107.6,0,1.768616122,0.025641026,14.94871795,0.045454545,1.37E-05,26.5,0.007974547,38,3,5,8,4,6092.3,221.7826415,3315.366154,1.768616122,0.025641026,2,2.74E-05,1.648349567,FALSE,FALSE,FALSE,TRUE
5896,15704014,K'ung,738,37,7,140950.92,2,1,0,195333.98,0,0.721589352,0.189189189,19.94594595,0.35,3.58E-05,36.9,0.003778144,30,9,4,9,10,16277.83167,190.9904065,3809.484324,0.721589352,0.027027027,0.285714286,1.02E-05,3.434141702,TRUE,FALSE,FALSE,TRUE
5897,15645136,O'Donnell,744,30,1,128065.12,1,1,0,121525.48,0,1.053812912,0.033333333,24.8,0.076923077,8.23E-06,57.23076923,0.006122173,29,9,2,8,7,10127.12333,172.1305376,4268.837333,1.053812912,0.033333333,1,8.23E-06,4.486984197,FALSE,TRUE,FALSE,TRUE
5898,15709604,McMillan,781,23,2,107433.48,1,1,0,173843.21,0,0.61799066,0.086956522,33.95652174,0.333333333,1.15E-05,130.1666667,0.004492554,21,10,1,6,9,14486.93417,137.5588732,4671.02087,0.61799066,0.043478261,0.5,5.75E-06,3.919625045,FALSE,FALSE,FALSE,TRUE
5899,15713637,Chinedum,699,34,2,117468.67,1,1,0,185227.42,0,0.63418618,0.058823529,20.55882353,0.117647059,1.08E-05,41.11764706,0.003773739,32,7,3,7,10,15435.61833,168.0524607,3454.960882,0.63418618,0.029411765,0.5,5.40E-06,4.176303662,FALSE,FALSE,FALSE,TRUE
5900,15793901,Capon,639,27,2,0,2,0,0,125244.18,0,0,0.074074074,23.66666667,0.2,1.60E-05,63.9,0.005102033,25,5,1,3,7,10437.015,0,0,0,0,1,1.60E-05,2.823867695,FALSE,FALSE,TRUE,FALSE
5901,15569759,Rawling,583,27,4,0,3,1,0,163113.41,0,0,0.148148148,21.59259259,0.4,2.45E-05,58.3,0.0035742,23,3,1,3,9,13592.78417,0,0,0,0.037037037,0.75,1.84E-05,3.677701344,FALSE,FALSE,TRUE,FALSE
5902,15712930,Duncan,587,42,1,0,1,0,0,123006.91,0,0,0.023809524,13.97619048,0.04,8.13E-06,23.48,0.00477209,41,3,6,3,7,10250.57583,0,0,0,0,1,8.13E-06,2.773424197,FALSE,FALSE,FALSE,TRUE
5903,15586504,Trevisani,694,40,9,0,2,1,0,40463.03,0,0,0.225,17.35,0.391304348,0.000222425,30.17391304,0.017151459,31,7,5,3,2,3371.919167,0,0,0,0.025,0.222222222,4.94E-05,0.912315792,FALSE,FALSE,FALSE,TRUE
5904,15677317,Ankudinova,570,29,4,153040.03,1,1,1,131363.57,1,1.165011198,0.137931034,19.65517241,0.333333333,3.04E-05,47.5,0.004339103,25,3,2,10,7,10946.96417,268.4912807,5277.242414,1.165011198,0.034482759,0.25,7.61E-06,2.961840954,FALSE,FALSE,TRUE,FALSE
5906,15731519,Kerr,511,30,5,0,2,1,0,143994.86,0,0,0.166666667,17.03333333,0.384615385,3.47E-05,39.30769231,0.003548738,25,1,2,3,8,11999.57167,0,0,0,0.033333333,0.4,1.39E-05,3.246637356,FALSE,FALSE,TRUE,FALSE
5907,15745623,Worsnop,788,32,4,112079.58,1,0,0,89368.59,0,1.254127205,0.125,24.625,0.266666667,4.48E-05,52.53333333,0.008817416,28,10,2,7,5,7447.3825,142.2329695,3502.486875,1.254127205,0,0.25,1.12E-05,2.014984443,FALSE,FALSE,FALSE,TRUE
5909,15641934,Manna,749,46,9,66582.81,1,1,0,78753.12,1,0.845462504,0.195652174,16.2826087,0.310344828,0.000114281,25.82758621,0.009510734,37,9,7,4,4,6562.76,88.89560748,1447.452391,0.845462504,0.02173913,0.111111111,1.27E-05,2.907735933,FALSE,TRUE,TRUE,FALSE
5910,15713043,Siciliani,691,33,6,0,2,1,1,100408.31,0,0,0.181818182,20.93939394,0.375,5.98E-05,43.1875,0.006881901,27,7,3,3,6,8367.359167,0,0,0,0.03030303,0.333333333,1.99E-05,2.263895878,FALSE,FALSE,TRUE,FALSE
5911,15700749,Powell,481,39,6,0,1,1,1,24677.54,0,0,0.153846154,12.33333333,0.272727273,0.000243136,21.86363636,0.019491408,33,1,5,3,2,2056.461667,0,0,0,0.025641026,0.166666667,4.05E-05,0.556401966,FALSE,FALSE,TRUE,FALSE
5912,15697567,Bazarova,752,33,4,0,2,1,1,39570.78,0,0,0.121212121,22.78787879,0.25,0.000101085,47,0.019003922,29,9,3,3,2,3297.565,0,0,0,0.03030303,0.5,5.05E-05,0.892198323,FALSE,FALSE,FALSE,TRUE
5913,15715414,White,658,38,6,102895.1,1,0,0,155665.76,0,0.66100021,0.157894737,17.31578947,0.285714286,3.85E-05,31.33333333,0.004227005,32,6,5,6,8,12972.14667,156.3755319,2707.765789,0.66100021,0,0.166666667,6.42E-06,3.509779942,FALSE,FALSE,TRUE,FALSE
5914,15639530,Buda,679,42,2,0,1,1,1,168294.27,0,0,0.047619048,16.16666667,0.08,1.19E-05,27.16,0.0040346,40,7,6,3,9,14024.5225,0,0,0,0.023809524,0.5,5.94E-06,6.213789322,FALSE,TRUE,FALSE,TRUE
5915,15726058,Cattaneo,754,27,7,117578.35,2,0,1,87908.01,0,1.337515774,0.259259259,27.92592593,0.7,7.96E-05,75.4,0.008577148,20,9,1,7,5,7325.6675,155.9394562,4354.753704,1.337515774,0,0.285714286,2.28E-05,1.545499473,TRUE,FALSE,FALSE,TRUE
5916,15725665,Lo,679,47,10,198546.1,2,1,0,191198.92,1,1.038426891,0.212765957,14.44680851,0.333333333,5.23E-05,22.63333333,0.003551275,37,7,7,10,10,15933.24333,292.4095729,4224.385106,1.038426891,0.021276596,0.2,1.05E-05,4.31094246,FALSE,FALSE,FALSE,TRUE
5917,15698872,Brown,633,39,2,0,2,0,0,191207.03,0,0,0.051282051,16.23076923,0.090909091,1.05E-05,28.77272727,0.003310548,37,5,5,3,10,15933.91917,0,0,0,0,1,1.05E-05,7.059778098,FALSE,TRUE,TRUE,FALSE
5918,15812184,Rose,674,31,1,0,1,1,0,128954.05,0,0,0.032258065,21.74193548,0.071428571,7.75E-06,48.14285714,0.005226668,30,6,2,3,7,10746.17083,0,0,0,0.032258065,1,7.75E-06,2.907513754,FALSE,FALSE,TRUE,FALSE
5919,15742609,Lombardo,600,28,2,116623.31,1,0,1,59905.29,0,1.946794849,0.071428571,21.42857143,0.181818182,3.34E-05,54.54545455,0.01001581,26,4,1,7,3,4992.1075,194.3721833,4165.118214,1.946794849,0,0.5,1.67E-05,1.053187236,TRUE,FALSE,FALSE,TRUE
5920,15815043,McMillan,645,49,8,0,2,1,0,162012.6,0,0,0.163265306,13.16326531,0.25,4.94E-05,20.15625,0.003981172,41,5,8,3,9,13501.05,0,0,0,0.020408163,0.25,1.23E-05,5.981856447,FALSE,TRUE,FALSE,TRUE
5921,15640648,Howe,698,36,6,0,2,0,1,19231.98,0,0,0.166666667,19.38888889,0.315789474,0.00031198,36.73684211,0.036293715,30,7,4,3,1,1602.665,0,0,0,0,0.333333333,0.000103993,0.433621483,FALSE,FALSE,FALSE,TRUE
5922,15627203,Hsu,508,54,10,0,1,1,1,175749.36,0,0,0.185185185,9.407407407,0.27027027,5.69E-05,13.72972973,0.00289048,44,1,8,3,9,14645.78,0,0,0,0.018518519,0.1,5.69E-06,6.489047408,FALSE,TRUE,FALSE,TRUE
5923,15786196,Han,555,44,3,105770.7,3,1,0,60533.96,1,1.747295237,0.068181818,12.61363636,0.111111111,4.96E-05,20.55555556,0.009168407,41,2,7,6,3,5044.496667,190.5778378,2403.879545,1.747295237,0.022727273,1,4.96E-05,1.364852994,FALSE,FALSE,TRUE,FALSE
5924,15612095,Calabrese,751,48,9,0,1,1,0,137508.42,1,0,0.1875,15.64583333,0.290322581,6.55E-05,24.22580645,0.005461484,39,9,7,3,7,11459.035,0,0,0,0.020833333,0.111111111,7.27E-06,3.100388258,FALSE,FALSE,TRUE,FALSE
5925,15674368,Riley,738,39,1,94435.45,2,0,1,189430.86,0,0.498521994,0.025641026,18.92307692,0.045454545,5.28E-06,33.54545455,0.003895881,38,9,5,5,10,15785.905,127.9613144,2421.421795,0.498521994,0,2,1.06E-05,4.271078193,FALSE,FALSE,TRUE,FALSE
5926,15783477,Biryukov,706,39,8,112889.91,1,0,1,6723.66,0,16.78994922,0.205128205,18.1025641,0.363636364,0.001189828,32.09090909,0.105002335,31,8,5,7,1,560.305,159.9007224,2894.613077,16.78994922,0,0.125,0.000148729,0.118207806,TRUE,FALSE,TRUE,FALSE
5927,15757559,Broadhurst,595,53,7,0,2,1,0,41371.68,1,0,0.132075472,11.22641509,0.194444444,0.000169198,16.52777778,0.014381819,46,3,8,3,3,3447.64,0,0,0,0.018867925,0.285714286,4.83E-05,0.93280303,FALSE,FALSE,TRUE,FALSE
5928,15591036,Genovesi,577,43,3,127940.47,1,0,0,125140.72,1,1.022372814,0.069767442,13.41860465,0.115384615,2.40E-05,22.19230769,0.004610809,40,3,6,8,7,10428.39333,221.7339168,2975.359767,1.022372814,0,0.333333333,7.99E-06,2.200082982,TRUE,FALSE,TRUE,FALSE
5929,15761241,Hsieh,578,36,8,129745.1,1,1,1,143683.75,0,0.90299077,0.222222222,16.05555556,0.421052632,5.57E-05,30.42105263,0.004022724,28,3,4,8,8,11973.64583,224.4724913,3604.030556,0.90299077,0.027777778,0.125,6.96E-06,2.526085619,TRUE,FALSE,TRUE,FALSE
5930,15695078,Kemp,699,32,3,0,2,1,1,170770.44,0,0,0.09375,21.84375,0.2,1.76E-05,46.6,0.004093214,29,7,2,3,9,14230.87,0,0,0,0.03125,0.666666667,1.17E-05,3.850343615,FALSE,FALSE,FALSE,TRUE
5931,15645744,Chukwudi,826,30,5,0,2,0,1,157397.57,0,0,0.166666667,27.53333333,0.384615385,3.18E-05,63.53846154,0.005247857,25,10,2,3,8,13116.46417,0,0,0,0,0.4,1.27E-05,3.548826885,FALSE,FALSE,TRUE,FALSE
5932,15566988,Iqbal,656,46,7,141535.52,1,1,0,50595.15,1,2.797412795,0.152173913,14.26086957,0.24137931,0.000138353,22.62068966,0.01296567,39,6,7,9,3,4216.2625,215.7553659,3076.85913,2.797412795,0.02173913,0.142857143,1.98E-05,0.889506857,TRUE,FALSE,TRUE,FALSE
5933,15749300,Teng,556,47,2,139914.27,1,1,1,50390.98,0,2.776573704,0.042553191,11.82978723,0.066666667,3.97E-05,18.53333333,0.011033721,45,2,7,9,3,4199.248333,251.6443705,2976.899362,2.776573704,0.021276596,0.5,1.98E-05,1.136160263,FALSE,FALSE,TRUE,FALSE
5934,15594340,Tao,569,41,4,120243.49,1,1,0,163150.03,1,0.737011755,0.097560976,13.87804878,0.166666667,2.45E-05,23.70833333,0.003487587,37,3,6,7,9,13595.83583,211.3242355,2932.768049,0.737011755,0.024390244,0.25,6.13E-06,3.678527011,FALSE,FALSE,FALSE,TRUE
5935,15607065,Chinedum,765,34,9,91835.16,1,0,0,138280.17,0,0.664123858,0.264705882,22.5,0.529411765,6.51E-05,45,0.005532247,25,9,3,5,7,11523.3475,120.0459608,2701.034118,0.664123858,0,0.111111111,7.23E-06,3.117788826,FALSE,FALSE,FALSE,TRUE
5936,15778089,Stevenson,544,37,2,0,2,0,0,135067.02,0,0,0.054054054,14.7027027,0.1,1.48E-05,27.2,0.00402763,35,2,4,3,7,11255.585,0,0,0,0,1,1.48E-05,4.986967213,FALSE,TRUE,FALSE,TRUE
